Order ID,Region,Country,City,Sales Representative,Customer Name,Customer Type,Sales Channel,Order Priority,Order Date,Ship Date,Item Category,Sub-Category,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Discount Applied (%),Tax (8%),Payment Method,Order Status,Shipping Carrier,Customer Segment
2000100,Latin America,Argentina,Mar del Plata,Kimberly Smith,Jennifer Miller,Home Office,Online,Low,2022-03-16 00:00:00,2022-03-26 00:00:00,Office Supplies,Envelopes,32,936.46,503.36,29966.72,16107.52,13859.2,13,2397.34,PayPal,Returned,Local Courier,Individual
2000101,Latin America,Chile,Temuco,Elizabeth Johnson,Carol Lewis,Home Office,Offline,High,2022-01-24 00:00:00,2022-01-26 00:00:00,Home Appliances,Fridges,78,901.89,544.34,70347.42,42458.52,27888.9,14,5627.79,Wire Transfer,Processing,DHL,Individual
2000102,Europe,Germany,Dortmund,Thomas Clark,Andrew Martinez,Corporate,Partner,Medium,2022-11-15 00:00:00,2022-11-16 00:00:00,Home Appliances,Blenders,45,919.84,645.14,41392.8,29031.3,12361.5,3,3311.42,Direct Debit,Cancelled,DHL,Individual
2000103,Middle East & Africa,Egypt,Shubra El Kheima,Jennifer Perez,William Smith,Corporate,Retail,Critical,2023-10-24 00:00:00,2023-10-30 00:00:00,Home Appliances,Washers,322,221.93,129.92,71461.46,41834.24,29627.22,9,5716.92,Credit Card,Completed,DHL,Enterprise
2000104,Latin America,Chile,Iquique,Elizabeth Johnson,Elizabeth Lee,Corporate,Online,Low,2022-04-01 00:00:00,2022-04-08 00:00:00,Office Supplies,Paper,140,1194.41,843.65,167217.4,118111.0,49106.4,5,13377.39,Wire Transfer,Processing,FedEx,Individual
2000105,Latin America,Brazil,Brasília,Anthony Thompson,Mary Jones,Consumer,Offline,High,2022-07-09 00:00:00,2022-07-13 00:00:00,Office Supplies,Envelopes,336,836.51,606.66,281067.36,203837.76,77229.6,6,22485.39,Wire Transfer,Returned,Local Courier,Enterprise
2000106,Middle East & Africa,Egypt,Port Said,Charles Johnson,James Clark,Home Office,Partner,Medium,2023-04-04 00:00:00,2023-04-12 00:00:00,Home Appliances,Fridges,77,78.68,57.36,6058.36,4416.72,1641.64,9,484.67,PayPal,Processing,DHL,Enterprise
2000107,Asia-Pacific,India,Delhi,Joseph Jones,Steven Miller,Home Office,Offline,High,2022-10-21 00:00:00,2022-10-31 00:00:00,Clothing,Jeans,289,890.11,536.77,257241.79,155126.53,102115.26,8,20579.34,Wire Transfer,Returned,UPS,SME
2000108,Asia-Pacific,Japan,Nagoya,James Taylor,Barbara Miller,Home Office,Online,Critical,2023-05-23 00:00:00,2023-05-26 00:00:00,Home Appliances,Blenders,38,94.75,60.03,3600.5,2281.14,1319.36,11,288.04,Wire Transfer,Completed,DHL,Enterprise
2000109,Middle East & Africa,South Africa,Pretoria,Charles Johnson,Susan Anderson,Consumer,Partner,Low,2022-06-22 00:00:00,2022-06-23 00:00:00,Clothing,Jackets,128,515.57,350.8,65992.96,44902.4,21090.56,16,5279.44,PayPal,Cancelled,DHL,SME
2000110,Middle East & Africa,Saudi Arabia,Medina,Charles Johnson,Karen Miller,Home Office,Retail,Critical,2023-11-14 00:00:00,2023-11-21 00:00:00,Clothing,Jackets,207,319.36,224.64,66107.52,46500.48,19607.04,2,5288.6,Direct Debit,Processing,UPS,Individual
2000111,Europe,Spain,Valencia,Donald Ramirez,Susan Hernandez,Corporate,Partner,Critical,2022-10-10 00:00:00,2022-10-19 00:00:00,Home Appliances,Blenders,26,499.14,253.19,12977.64,6582.94,6394.7,11,1038.21,Credit Card,Completed,Local Courier,Enterprise
2000112,North America,Mexico,León,Matthew Garcia,Matthew Miller,Home Office,Partner,Medium,2022-06-16 00:00:00,2022-06-22 00:00:00,Electronics,Laptops,231,892.12,651.12,206079.72,150408.72,55671.0,5,16486.38,Direct Debit,Returned,DHL,Enterprise
2000113,Middle East & Africa,Egypt,Suez,Joshua Moore,Jessica Thomas,Corporate,Online,Low,2022-12-02 00:00:00,2022-12-06 00:00:00,Home Appliances,Washers,166,638.88,379.49,106054.08,62995.34,43058.74,3,8484.33,Wire Transfer,Completed,DHL,Enterprise
2000114,North America,Mexico,Ciudad Juárez,Emily Thompson,Barbara Thompson,Consumer,Online,Medium,2022-11-10 00:00:00,2022-11-17 00:00:00,Clothing,Jackets,369,532.0,355.78,196308.0,131282.82,65025.18,12,15704.64,Direct Debit,Returned,UPS,Individual
2000115,Asia-Pacific,India,Bangalore,Nancy Gonzalez,Jennifer Gonzalez,Corporate,Partner,Low,2023-03-18 00:00:00,2023-03-19 00:00:00,Toys,Action Figures,90,1186.57,729.22,106791.3,65629.8,41161.5,11,8543.3,Wire Transfer,Cancelled,Local Courier,Individual
2000116,Middle East & Africa,Saudi Arabia,Dammam,Joshua Moore,Sarah Gonzalez,Home Office,Partner,Medium,2022-02-08 00:00:00,2022-02-17 00:00:00,Furniture,Beds,70,661.21,397.81,46284.7,27846.7,18438.0,1,3702.78,Credit Card,Completed,DHL,SME
2000117,Asia-Pacific,South Korea,Daegu,James Taylor,Joseph Davis,Corporate,Retail,Critical,2022-12-23 00:00:00,2022-12-31 00:00:00,Electronics,Tablets,288,531.06,267.09,152945.28,76921.92,76023.36,10,12235.62,Wire Transfer,Completed,UPS,Individual
2000118,Asia-Pacific,Japan,Sapporo,Nancy Gonzalez,Richard Lee,Consumer,Partner,Critical,2023-11-19 00:00:00,2023-11-26 00:00:00,Furniture,Tables,30,605.5,368.12,18165.0,11043.6,7121.4,11,1453.2,PayPal,Processing,FedEx,SME
2000119,North America,Canada,Calgary,Matthew Garcia,James Clark,Corporate,Partner,Low,2023-07-29 00:00:00,2023-08-08 00:00:00,Electronics,Tablets,387,397.17,288.13,153704.79,111506.31,42198.48,12,12296.38,Wire Transfer,Processing,UPS,Individual
2000120,North America,Canada,Ottawa,Christopher Anderson,Barbara Gonzalez,Corporate,Online,High,2023-10-23 00:00:00,2023-10-28 00:00:00,Toys,Action Figures,351,386.16,222.86,135542.16,78223.86,57318.3,7,10843.37,Credit Card,Completed,UPS,Individual
2000121,Asia-Pacific,South Korea,Daejeon,Joseph Jones,Barbara Clark,Consumer,Offline,Medium,2023-08-17 00:00:00,2023-08-23 00:00:00,Electronics,Cameras,66,607.36,304.89,40085.76,20122.74,19963.02,16,3206.86,Wire Transfer,Processing,Local Courier,Individual
2000122,North America,USA,Dallas,Robert Thompson,Paul Wilson,Home Office,Partner,High,2022-09-15 00:00:00,2022-09-23 00:00:00,Furniture,Chairs,154,532.8,349.63,82051.2,53843.02,28208.18,1,6564.1,Credit Card,Returned,Local Courier,Enterprise
2000123,North America,Mexico,Torreón,Robert Thompson,Christopher Moore,Home Office,Retail,Medium,2022-10-16 00:00:00,2022-10-25 00:00:00,Office Supplies,Binders,294,881.26,447.42,259090.44,131541.48,127548.96,6,20727.24,Wire Transfer,Processing,Local Courier,SME
2000124,North America,USA,San Jose,Barbara Thompson,David Anderson,Consumer,Online,Medium,2022-10-27 00:00:00,2022-10-31 00:00:00,Furniture,Chairs,128,592.32,318.98,75816.96,40829.44,34987.52,0,6065.36,Credit Card,Processing,Local Courier,SME
2000125,Middle East & Africa,South Africa,Port Elizabeth,Emily Thompson,Anthony Moore,Consumer,Retail,Medium,2023-01-14 00:00:00,2023-01-22 00:00:00,Home Appliances,Microwaves,375,965.5,528.79,362062.5,198296.25,163766.25,14,28965.0,Wire Transfer,Returned,Local Courier,Individual
2000126,Asia-Pacific,China,Chengdu,Nancy Gonzalez,Sarah Smith,Home Office,Offline,Low,2023-03-31 00:00:00,2023-04-05 00:00:00,Toys,Puzzles,263,380.35,218.99,100032.05,57594.37,42437.68,18,8002.56,Direct Debit,Completed,Local Courier,SME
2000127,Middle East & Africa,UAE,Sharjah,Andrew Hernandez,Richard Martinez,Consumer,Online,Critical,2022-09-13 00:00:00,2022-09-19 00:00:00,Clothing,Shirts,298,513.23,318.64,152942.54,94954.72,57987.82,2,12235.4,Direct Debit,Completed,UPS,SME
2000128,Middle East & Africa,Saudi Arabia,Hofuf,Charles Johnson,Andrew Harris,Home Office,Retail,High,2022-01-06 00:00:00,2022-01-16 00:00:00,Office Supplies,Binders,345,820.44,596.42,283051.8,205764.9,77286.9,11,22644.14,Wire Transfer,Returned,DHL,SME
2000129,Europe,France,Strasbourg,Donald Ramirez,Jessica Williams,Home Office,Online,Medium,2022-02-12 00:00:00,2022-02-17 00:00:00,Clothing,Shoes,175,84.56,49.99,14798.0,8748.25,6049.75,1,1183.84,PayPal,Completed,FedEx,Enterprise
2000130,Asia-Pacific,India,Hyderabad,Paul Lopez,William Rodriguez,Consumer,Online,Low,2022-01-28 00:00:00,2022-01-30 00:00:00,Furniture,Sofas,224,482.75,244.84,108136.0,54844.16,53291.84,1,8650.88,Wire Transfer,Completed,Local Courier,SME
2000131,Europe,Germany,Essen,James Clark,Nancy Johnson,Consumer,Offline,Low,2023-11-29 00:00:00,2023-12-03 00:00:00,Electronics,Tablets,337,1180.61,645.94,397865.57,217681.78,180183.79,9,31829.25,Direct Debit,Processing,UPS,SME
2000132,Europe,Italy,Palermo,Karen Ramirez,Donald Martin,Consumer,Retail,High,2022-11-17 00:00:00,2022-11-26 00:00:00,Furniture,Sofas,189,591.73,416.94,111836.97,78801.66,33035.31,1,8946.96,Wire Transfer,Cancelled,UPS,Enterprise
2000133,Europe,UK,Bristol,Paul Smith,Donna Perez,Consumer,Offline,Low,2022-05-22 00:00:00,2022-05-30 00:00:00,Clothing,Jackets,107,485.88,354.73,51989.16,37956.11,14033.05,6,4159.13,Wire Transfer,Completed,DHL,SME
2000134,Latin America,Chile,Rancagua,James Robinson,Paul Lewis,Home Office,Offline,Medium,2023-04-21 00:00:00,2023-04-30 00:00:00,Home Appliances,Fridges,392,1036.12,679.11,406159.04,266211.12,139947.92,2,32492.72,Credit Card,Cancelled,UPS,Enterprise
2000135,Europe,Italy,Genoa,Karen Ramirez,Lisa Johnson,Consumer,Online,High,2023-08-16 00:00:00,2023-08-20 00:00:00,Home Appliances,Washers,191,978.18,620.12,186832.38,118442.92,68389.46,14,14946.59,Credit Card,Completed,FedEx,Enterprise
2000136,Asia-Pacific,China,Wuhan,Nancy Gonzalez,Nancy Martinez,Corporate,Offline,Medium,2023-10-28 00:00:00,2023-11-05 00:00:00,Office Supplies,Envelopes,133,956.67,655.85,127237.11,87228.05,40009.06,3,10178.97,Direct Debit,Cancelled,Local Courier,SME
2000137,Europe,UK,Leicester,Paul Smith,Thomas Harris,Corporate,Retail,High,2022-04-08 00:00:00,2022-04-12 00:00:00,Office Supplies,Envelopes,34,967.14,614.17,32882.76,20881.78,12000.98,8,2630.62,PayPal,Cancelled,UPS,SME
2000138,Latin America,Argentina,Salta,Kimberly Smith,Joseph Jones,Consumer,Online,Critical,2022-09-08 00:00:00,2022-09-13 00:00:00,Toys,Action Figures,394,686.56,504.01,270504.64,198579.94,71924.7,11,21640.37,Credit Card,Processing,DHL,Individual
2000139,Asia-Pacific,India,Ahmedabad,Nancy Gonzalez,Jessica Clark,Consumer,Partner,Low,2023-01-14 00:00:00,2023-01-21 00:00:00,Office Supplies,Envelopes,387,434.45,286.88,168132.15,111022.56,57109.59,14,13450.57,PayPal,Returned,DHL,Enterprise
2000140,Middle East & Africa,Egypt,Mansoura,Andrew Hernandez,Ashley Miller,Corporate,Online,Critical,2023-03-05 00:00:00,2023-03-14 00:00:00,Office Supplies,Paper,211,601.95,411.52,127011.45,86830.72,40180.73,9,10160.92,Credit Card,Returned,UPS,Individual
2000141,Europe,Germany,Leipzig,Donald Ramirez,Donald Martinez,Home Office,Offline,Critical,2022-06-16 00:00:00,2022-06-17 00:00:00,Furniture,Chairs,178,952.96,706.29,169626.88,125719.62,43907.26,18,13570.15,Credit Card,Completed,Local Courier,SME
2000142,Latin America,Colombia,Santa Marta,James Robinson,Lisa Moore,Home Office,Partner,High,2023-12-31 00:00:00,2024-01-02 00:00:00,Toys,Board Games,153,811.16,506.25,124107.48,77456.25,46651.23,20,9928.6,Direct Debit,Cancelled,UPS,SME
2000143,North America,USA,New York,Christopher Anderson,Paul Rodriguez,Corporate,Retail,Medium,2022-01-26 00:00:00,2022-02-04 00:00:00,Electronics,Cameras,150,318.65,172.89,47797.5,25933.5,21864.0,2,3823.8,Direct Debit,Cancelled,UPS,Individual
2000144,Europe,France,Montpellier,Karen Ramirez,James Thompson,Consumer,Retail,High,2022-10-09 00:00:00,2022-10-15 00:00:00,Clothing,Shoes,21,273.75,194.41,5748.75,4082.61,1666.14,2,459.9,Credit Card,Returned,FedEx,SME
2000145,Middle East & Africa,Egypt,El Mahalla El Kubra,Joshua Moore,Charles Gonzalez,Consumer,Partner,Low,2023-06-25 00:00:00,2023-07-03 00:00:00,Office Supplies,Paper,302,643.04,353.66,194198.08,106805.32,87392.76,1,15535.85,Direct Debit,Completed,Local Courier,Enterprise
2000146,Asia-Pacific,India,Chennai,Joseph Jones,Charles Davis,Home Office,Partner,Critical,2022-09-14 00:00:00,2022-09-15 00:00:00,Electronics,Cameras,190,1041.89,653.54,197959.1,124172.6,73786.5,0,15836.73,Credit Card,Completed,Local Courier,SME
2000147,North America,Canada,Edmonton,Barbara Thompson,Donna Jackson,Home Office,Online,Critical,2022-01-22 00:00:00,2022-02-01 00:00:00,Electronics,Tablets,300,573.58,424.06,172074.0,127218.0,44856.0,20,13765.92,Direct Debit,Cancelled,UPS,Individual
2000148,Europe,Germany,Berlin,Donald Ramirez,Ashley Lopez,Corporate,Partner,High,2023-04-29 00:00:00,2023-05-02 00:00:00,Office Supplies,Paper,352,288.27,146.33,101471.04,51508.16,49962.88,17,8117.68,PayPal,Completed,DHL,SME
2000149,Middle East & Africa,South Africa,Bloemfontein,Charles Johnson,Steven Rodriguez,Corporate,Online,High,2023-08-04 00:00:00,2023-08-07 00:00:00,Home Appliances,Fridges,313,434.77,286.6,136083.01,89705.8,46377.21,13,10886.64,PayPal,Cancelled,Local Courier,Individual
2000150,North America,Canada,Quebec City,Matthew Garcia,Anthony Taylor,Consumer,Partner,Medium,2022-01-02 00:00:00,2022-01-06 00:00:00,Office Supplies,Pens,220,1079.41,656.42,237470.2,144412.4,93057.8,3,18997.62,PayPal,Returned,DHL,SME
2000151,Asia-Pacific,China,Hangzhou,Paul Lopez,Lisa Johnson,Consumer,Retail,High,2022-07-31 00:00:00,2022-08-07 00:00:00,Clothing,Shoes,19,441.3,231.55,8384.7,4399.45,3985.25,0,670.78,Credit Card,Processing,UPS,SME
2000152,North America,Canada,Winnipeg,Christopher Anderson,Donna Robinson,Corporate,Online,Low,2022-02-08 00:00:00,2022-02-15 00:00:00,Clothing,Shoes,301,79.88,45.98,24043.88,13839.98,10203.9,4,1923.51,Direct Debit,Returned,DHL,Individual
2000153,Asia-Pacific,China,Chongqing,Nancy Gonzalez,Sandra Martinez,Home Office,Partner,High,2023-05-21 00:00:00,2023-05-29 00:00:00,Office Supplies,Binders,216,1046.32,716.51,226005.12,154766.16,71238.96,17,18080.41,Wire Transfer,Completed,Local Courier,Enterprise
2000154,Asia-Pacific,India,Kolkata,Joseph Jones,Margaret Wilson,Consumer,Partner,Critical,2023-09-19 00:00:00,2023-09-22 00:00:00,Furniture,Chairs,362,29.32,21.33,10613.84,7721.46,2892.38,9,849.11,Direct Debit,Cancelled,Local Courier,Individual
2000155,Europe,Germany,Hamburg,Karen Ramirez,Paul Moore,Consumer,Online,Critical,2022-01-09 00:00:00,2022-01-17 00:00:00,Clothing,Shirts,345,399.82,268.51,137937.9,92635.95,45301.95,18,11035.03,Direct Debit,Processing,FedEx,Enterprise
2000156,Europe,UK,London,Thomas Clark,Susan White,Consumer,Online,High,2023-11-24 00:00:00,2023-12-03 00:00:00,Clothing,Jackets,353,1199.39,802.07,423384.67,283130.71,140253.96,4,33870.77,Wire Transfer,Completed,DHL,SME
2000157,Middle East & Africa,UAE,Al Ain,Joshua Moore,Emily White,Home Office,Retail,Low,2023-11-07 00:00:00,2023-11-12 00:00:00,Electronics,Smartphones,32,1106.92,657.51,35421.44,21040.32,14381.12,20,2833.72,PayPal,Returned,DHL,Enterprise
2000158,Latin America,Chile,Talca,Elizabeth Johnson,Jessica Smith,Consumer,Retail,Critical,2023-06-16 00:00:00,2023-06-24 00:00:00,Home Appliances,Microwaves,182,653.37,431.99,118913.34,78622.18,40291.16,15,9513.07,Credit Card,Cancelled,UPS,SME
2000159,Latin America,Colombia,Ibagué,Anthony Thompson,Linda Davis,Corporate,Partner,High,2022-11-03 00:00:00,2022-11-07 00:00:00,Electronics,Cameras,47,172.72,88.18,8117.84,4144.46,3973.38,6,649.43,Wire Transfer,Returned,Local Courier,Enterprise
2000160,Latin America,Chile,Arica,Linda Martin,Jennifer Lee,Consumer,Partner,Low,2022-01-26 00:00:00,2022-01-31 00:00:00,Electronics,Cameras,213,734.95,540.47,156544.35,115120.11,41424.24,20,12523.55,Credit Card,Returned,UPS,Enterprise
2000161,Asia-Pacific,India,Surat,James Taylor,Matthew Jackson,Corporate,Offline,Low,2022-08-13 00:00:00,2022-08-18 00:00:00,Toys,Board Games,62,1146.47,579.89,71081.14,35953.18,35127.96,18,5686.49,PayPal,Cancelled,DHL,SME
2000162,Latin America,Brazil,Salvador,Linda Martin,Richard Jones,Home Office,Online,Critical,2023-06-29 00:00:00,2023-07-04 00:00:00,Electronics,Laptops,231,468.88,320.5,108311.28,74035.5,34275.78,7,8664.9,Credit Card,Completed,DHL,Individual
2000163,North America,USA,Los Angeles,Emily Thompson,Michael Sanchez,Consumer,Online,High,2023-07-22 00:00:00,2023-07-27 00:00:00,Toys,Puzzles,17,539.72,375.03,9175.24,6375.51,2799.73,1,734.02,Direct Debit,Completed,DHL,Enterprise
2000164,Asia-Pacific,Japan,Fukuoka,Nancy Gonzalez,Donald Lopez,Consumer,Offline,Low,2023-11-17 00:00:00,2023-11-19 00:00:00,Electronics,Cameras,185,323.55,161.95,59856.75,29960.75,29896.0,18,4788.54,Credit Card,Cancelled,FedEx,SME
2000165,North America,USA,Chicago,Robert Thompson,Sarah Brown,Consumer,Retail,Low,2022-10-04 00:00:00,2022-10-08 00:00:00,Toys,Puzzles,51,1047.75,712.91,53435.25,36358.41,17076.84,6,4274.82,Direct Debit,Processing,FedEx,Individual
2000166,Asia-Pacific,Japan,Kobe,Paul Lopez,Daniel Wilson,Consumer,Online,Medium,2023-08-31 00:00:00,2023-09-07 00:00:00,Electronics,Tablets,382,598.79,363.58,228737.78,138887.56,89850.22,16,18299.02,PayPal,Returned,DHL,Individual
2000167,Europe,France,Bordeaux,Paul Smith,Jennifer Anderson,Consumer,Retail,Medium,2022-11-01 00:00:00,2022-11-10 00:00:00,Electronics,Laptops,126,121.59,77.64,15320.34,9782.64,5537.7,4,1225.63,Credit Card,Returned,FedEx,SME
2000168,Europe,Italy,Bologna,Karen Ramirez,Linda Wilson,Corporate,Online,High,2023-08-21 00:00:00,2023-08-31 00:00:00,Electronics,Laptops,104,1096.13,674.82,113997.52,70181.28,43816.24,12,9119.8,Credit Card,Processing,Local Courier,SME
2000169,Europe,Italy,Florence,Donald Ramirez,William Thompson,Corporate,Offline,Critical,2023-07-17 00:00:00,2023-07-21 00:00:00,Furniture,Sofas,129,591.33,356.24,76281.57,45954.96,30326.61,0,6102.53,Credit Card,Cancelled,UPS,Individual
2000170,Latin America,Chile,Santiago,Linda Martin,Christopher Thomas,Consumer,Offline,Low,2022-10-07 00:00:00,2022-10-08 00:00:00,Office Supplies,Binders,373,381.09,257.04,142146.57,95875.92,46270.65,18,11371.73,Wire Transfer,Processing,FedEx,SME
2000171,Europe,France,Lille,Donald Ramirez,Matthew Clark,Consumer,Online,Critical,2022-03-16 00:00:00,2022-03-21 00:00:00,Toys,Action Figures,327,1169.68,849.64,382485.36,277832.28,104653.08,0,30598.83,Wire Transfer,Cancelled,DHL,Individual
2000172,Asia-Pacific,China,Nanjing,Paul Lopez,Michelle Thompson,Consumer,Retail,Critical,2023-10-24 00:00:00,2023-10-28 00:00:00,Office Supplies,Envelopes,307,750.45,456.04,230388.15,140004.28,90383.87,9,18431.05,Direct Debit,Returned,UPS,Enterprise
2000173,Asia-Pacific,South Korea,Gwangju,Nancy Gonzalez,Daniel Jackson,Home Office,Retail,High,2023-04-09 00:00:00,2023-04-10 00:00:00,Toys,Action Figures,393,536.7,313.75,210923.1,123303.75,87619.35,19,16873.85,Wire Transfer,Completed,Local Courier,Individual
2000174,Middle East & Africa,UAE,Ajman,Emily Thompson,Carol Perez,Consumer,Online,Critical,2022-01-03 00:00:00,2022-01-04 00:00:00,Office Supplies,Pens,395,230.99,153.52,91241.05,60640.4,30600.65,8,7299.28,Credit Card,Completed,DHL,SME
2000175,Asia-Pacific,India,Pune,Karen Jones,Matthew Thomas,Corporate,Offline,Medium,2022-08-20 00:00:00,2022-08-28 00:00:00,Furniture,Tables,179,816.67,538.22,146183.93,96341.38,49842.55,1,11694.71,Wire Transfer,Cancelled,UPS,Enterprise
2000176,Latin America,Argentina,Santa Fe,James Robinson,Kimberly Lewis,Home Office,Online,Critical,2023-12-07 00:00:00,2023-12-08 00:00:00,Office Supplies,Binders,318,509.56,352.77,162040.08,112180.86,49859.22,7,12963.21,PayPal,Completed,Local Courier,Individual
2000177,Latin America,Chile,Valparaiso,Anthony Thompson,Mark Hernandez,Corporate,Retail,Medium,2023-09-04 00:00:00,2023-09-11 00:00:00,Clothing,Shoes,296,797.01,547.1,235914.96,161941.6,73973.36,18,18873.2,Direct Debit,Returned,UPS,SME
2000178,Middle East & Africa,Egypt,Tanta,Jennifer Perez,Steven Clark,Consumer,Retail,Critical,2023-05-10 00:00:00,2023-05-20 00:00:00,Office Supplies,Paper,107,454.16,324.5,48595.12,34721.5,13873.62,5,3887.61,PayPal,Cancelled,UPS,Enterprise
2000179,Latin America,Chile,Concepción,Anthony Thompson,Jennifer Sanchez,Home Office,Retail,Critical,2023-06-05 00:00:00,2023-06-11 00:00:00,Toys,Board Games,302,378.8,253.34,114397.6,76508.68,37888.92,15,9151.81,PayPal,Processing,Local Courier,Enterprise
2000180,North America,USA,Houston,Barbara Thompson,Daniel Ramirez,Corporate,Retail,Medium,2023-04-27 00:00:00,2023-05-05 00:00:00,Electronics,Tablets,285,581.93,396.73,165850.05,113068.05,52782.0,2,13268.0,Credit Card,Processing,Local Courier,Individual
2000181,Latin America,Chile,La Serena,Linda Martin,Matthew Gonzalez,Consumer,Partner,High,2022-10-03 00:00:00,2022-10-12 00:00:00,Toys,Puzzles,237,244.02,128.61,57832.74,30480.57,27352.17,11,4626.62,Credit Card,Returned,FedEx,Individual
2000182,North America,Mexico,Querétaro,Matthew Garcia,Linda Taylor,Home Office,Online,High,2023-12-16 00:00:00,2023-12-23 00:00:00,Furniture,Beds,211,783.64,515.14,165348.04,108694.54,56653.5,20,13227.84,Wire Transfer,Processing,Local Courier,SME
2000183,North America,Canada,Hamilton,Robert Thompson,William Lopez,Home Office,Retail,Medium,2022-08-25 00:00:00,2022-09-03 00:00:00,Toys,Puzzles,368,665.01,368.96,244723.68,135777.28,108946.4,3,19577.89,Wire Transfer,Cancelled,Local Courier,SME
2000184,North America,Canada,Kitchener,Christopher Anderson,Jessica Hernandez,Consumer,Partner,Low,2022-04-08 00:00:00,2022-04-17 00:00:00,Furniture,Chairs,372,1030.25,521.81,383253.0,194113.32,189139.68,13,30660.24,Credit Card,Completed,DHL,Individual
